Mn=739 den=2 sgn=-1 N=900 eps=10000 J=91 psi=-1035659/1000000 u900=473921/500000 d900=18623/1000000000 r900=3115991/10000000 k900=400
1 k=0 r=647287/2500000 delta=201/1000000000 v=509959/1000000
2 k=41 r=-1142667/10000000 delta=18607/1000000000 v=897351/1000000
3 k=65 r=-3585399/10000000 delta=3697/200000000 v=34053/250000
4 k=82 r=-974887/2000000 delta=18613/1000000000 v=-369971/1000000
5 k=95 r=-2949057/10000000 delta=18619/1000000000 v=190637/500000
6 k=106 r=-7317167/10000000 delta=1849/100000000 v=-195407/200000
7 k=115 r=-6292127/10000000 delta=18577/1000000000 v=-405557/500000
8 k=122 r=7101761/10000000 delta=18627/1000000000 v=-477537/500000
9 k=129 r=185877/312500 delta=9239/500000000 v=-723203/1000000
10 k=136 r=-6680917/10000000 delta=9239/500000000 v=-891919/1000000
11 k=141 r=176379/625000 delta=9257/500000000 v=213861/500000
12 k=146 r=1164757/2500000 delta=18603/1000000000 v=-36081/125000
13 k=151 r=1833/312500 delta=18517/1000000000 v=39989/40000
14 k=155 r=1421017/2500000 delta=18489/1000000000 v=-32319/50000
15 k=159 r=3292203/5000000 delta=1861/100000000 v=-436901/500000
16 k=163 r=3369993/10000000 delta=9311/500000000 v=1381/6250
17 k=167 r=-1729943/5000000 delta=371/20000000 v=185757/1000000
18 k=170 r=277037/1250000 delta=18481/1000000000 v=316057/500000
19 k=173 r=2518491/5000000 delta=18559/1000000000 v=-26847/62500
20 k=176 r=2647639/5000000 delta=4647/250000000 v=-130099/250000
21 k=179 r=405167/1250000 delta=18587/1000000000 v=270837/1000000
22 k=182 r=-113713/1250000 delta=4627/250000000 v=467261/500000
23 k=185 r=-1742811/2500000 delta=18623/1000000000 v=-938307/1000000
24 k=187 r=46363/500000 delta=18609/1000000000 v=233/250
25 k=189 r=451291/625000 delta=3719/200000000 v=-968083/1000000
26 k=192 r=-459139/1250000 delta=18523/1000000000 v=101377/1000000
27 k=194 r=-56609/2500000 delta=9297/500000000 v=995901/1000000
28 k=196 r=19523/100000 delta=9247/500000000 v=355133/500000
29 k=198 r=1475981/5000000 delta=18523/1000000000 v=380199/1000000
30 k=200 r=1426273/5000000 delta=18487/1000000000 v=416669/1000000
31 k=202 r=172629/1000000 delta=4663/250000000 v=770917/1000000
32 k=204 r=-14471/400000 delta=2327/125000000 v=247387/250000
33 k=206 r=-838109/2500000 delta=1863/100000000 v=56951/250000
34 k=208 r=-3595827/5000000 delta=3709/200000000 v=-965111/1000000
35 k=209 r=1938793/5000000 delta=9301/500000000 v=19761/1000000
36 k=211 r=-94717/625000 delta=18487/1000000000 v=32873/40000
37 k=213 r=-1905393/2500000 delta=18581/1000000000 v=-497841/500000
38 k=214 r=652607/5000000 delta=3713/200000000 v=866781/1000000
39 k=216 r=-1528961/2500000 delta=2319/125000000 v=-76789/100000
40 k=217 r=156351/1000000 delta=9297/500000000 v=810727/1000000
41 k=219 r=-7042627/10000000 delta=18479/1000000000 v=-947797/1000000
42 k=220 r=-7663/156250 delta=18581/1000000000 v=49041/50000
43 k=221 r=346119/625000 delta=9269/500000000 v=-600691/1000000
44 k=223 r=-72523/156250 delta=18503/1000000000 v=-140959/500000
45 k=224 r=204907/5000000 delta=1861/100000000 v=493297/500000
46 k=225 r=5004859/10000000 delta=9293/500000000 v=-417913/1000000
47 k=227 r=-6544623/10000000 delta=9311/500000000 v=-865953/1000000
48 k=228 r=-701127/2500000 delta=3723/200000000 v=434059/1000000
49 k=229 r=106903/2000000 delta=18507/1000000000 v=97723/100000
50 k=230 r=436111/1250000 delta=93/5000000 v=87173/500000
51 k=231 r=6073577/10000000 delta=29/1562500 v=-756951/1000000
52 k=233 r=-92561/125000 delta=18529/1000000000 v=-245977/250000
53 k=234 r=-1379267/2500000 delta=2329/125000000 v=-594007/1000000
54 k=235 r=-989551/2500000 delta=18589/1000000000 v=-2497/200000
55 k=236 r=-1358093/5000000 delta=9323/500000000 v=58201/125000
56 k=237 r=-44489/250000 delta=18603/1000000000 v=189293/250000
57 k=238 r=-568759/5000000 delta=1851/100000000 v=449129/500000
58 k=239 r=-389903/5000000 delta=18517/1000000000 v=190349/200000
59 k=240 r=-696817/10000000 delta=149/8000000 v=961407/1000000
60 k=241 r=-439611/5000000 delta=9241/500000000 v=117349/125000
61 k=242 r=-329561/2500000 delta=18639/1000000000 v=86417/100000
62 k=243 r=-2005571/10000000 delta=18557/1000000000 v=347553/500000
63 k=244 r=-586633/2000000 delta=373/20000000 v=193571/500000
64 k=245 r=-1023409/2500000 delta=18593/1000000000 v=-66609/1000000
65 k=246 r=-2739797/5000000 delta=2321/125000000 v=-290941/500000
66 k=247 r=-1771051/2500000 delta=149/8000000 v=-952969/1000000
67 k=247 r=425441/625000 delta=743/40000000 v=-91359/100000
68 k=248 r=4784541/10000000 delta=18521/1000000000 v=-336333/1000000
69 k=249 r=2562219/10000000 delta=9307/500000000 v=103839/200000
70 k=250 r=72909/5000000 delta=4649/250000000 v=998299/1000000
71 k=251 r=-2459121/10000000 delta=4651/250000000 v=553989/1000000
72 k=252 r=-131181/250000 delta=4623/250000000 v=-503893/1000000
73 k=252 r=7494321/10000000 delta=18511/1000000000 v=-989669/1000000
74 k=253 r=4354531/10000000 delta=9309/500000000 v=-21273/125000
75 k=254 r=261539/2500000 delta=9239/500000000 v=182743/200000
76 k=255 r=-1213277/5000000 delta=18571/1000000000 v=564787/1000000
77 k=256 r=-1211833/2000000 delta=9307/500000000 v=-753171/1000000
78 k=256 r=5860351/10000000 delta=9257/500000000 v=-174633/250000
79 k=257 r=1920039/10000000 delta=9253/500000000 v=719291/1000000
80 k=258 r=-1084129/5000000 delta=18599/1000000000 v=129377/200000
81 k=259 r=-6400937/10000000 delta=9321/500000000 v=-167159/200000
82 k=259 r=77087/156250 delta=581/31250000 v=-2449/6250
83 k=260 r=105687/2500000 delta=3717/200000000 v=985737/1000000
84 k=261 r=-2111123/5000000 delta=297/8000000 v=-29457/250000
85 k=261 r=6709827/10000000 delta=743/40000000 v=-14017/15625
86 k=262 r=1806043/10000000 delta=1867/100000000 v=75021/100000
87 k=263 r=-1611269/5000000 delta=233/12500000 v=278067/1000000
88 k=263 r=7334723/10000000 delta=18563/1000000000 v=-978507/1000000
89 k=264 r=2064673/10000000 delta=9253/500000000 v=338959/500000
90 k=265 r=-1660977/5000000 delta=4651/250000000 v=239659/1000000
91 k=265 r=1377069/2000000 delta=2319/62500000 v=-462937/500000
92 k=266 r=1273091/10000000 delta=581/31250000 v=873117/1000000
93 k=267 r=-4448303/10000000 delta=9259/500000000 v=-207017/1000000
94 k=267 r=135787/250000 delta=3717/200000000 v=-141531/250000
95 k=268 r=-125317/2500000 delta=9263/500000000 v=489983/500000
96 k=269 r=-408523/625000 delta=18483/1000000000 v=-864297/1000000
97 k=269 r=759067/2500000 delta=1867/100000000 v=348799/1000000
98 k=270 r=-3197253/10000000 delta=18513/1000000000 v=35971/125000
